Project,ID,Name,Status,Power State,Networks,Flavor Name,Host,CPU,RAM
DDB-PROD,6833c16d-914e-4a75-af70-93260693799f,devops-pedia-prd-1,SHELVED_OFFLOADED,,devops-backend-1-net=10.40.1.51,c2-standard-4-1s,,4,8G
DDB-PROD,03c26d62-eb9c-445b-be12-71d3bf906134,pinang-jumpbox-server-1,ACTIVE,,"devops-backend-1-net=10.40.1.133, 172.18.216.177",c2-standard-4-1s,gti-r02-oscompute-20,4,8G
DDB-PROD,1bd594df-f42b-4a13-b478-d9c899a39b3c,ecoops-rpa-uipath,ACTIVE,,"devops-backend-1-net=10.40.1.126, 172.18.216.219",brimo-k8s-sql-8-16,gti-r04-oscompute-41,8,16G
DDB-PROD,3d82ea87-e86e-48a0-a312-922344d6fc94,senyum-mobile-db-psql-prd-1,ACTIVE,,"ceria-database-1-net=10.40.8.118, 172.18.216.109",senyum-mobile-db-psql-prd-1-16c-32m,gti-r01-oscompute-09,16,32G
DDB-PROD,d3928cc9-6bdd-4998-9b5c-5f2d982f824b,senyum-mobile-db-psql-prd-2,ACTIVE,,"ceria-database-1-net=10.40.8.11, 172.18.216.37",c2-standard-8-1s,gti-r02-oscompute-20,8,16G
DDB-PROD,5a64f4c0-850d-44e3-bf31-3f779d2e7d12,devops-jenkins-prod-1,ACTIVE,,"devops-backend-1-net=10.40.1.114, 172.18.216.154",c2-standard-4-1s,gti-r02-oscompute-22,4,8G
DDB-PROD,e64cf0a3-3b9f-4b68-af8e-dfdc78a25f81,websitebri-jmeter-1,ACTIVE,,"websitebri-jmeter-1-net=10.40.25.15, 172.18.216.23",c2-standard-4-1s,gti-r06-oscompute-64,4,8G
DDB-PROD,ed694ea7-172e-4d5e-b155-d4abb13bb68b,devops-elasticsearch_data-06,ACTIVE,,"devops-database-1-net=10.40.2.123, 172.18.217.9",n2-highcpu-32-2s,gti-r02-oscompute-20,32,64G
DDB-PROD,5347854b-d12c-4067-884a-7fac28f4fac1,cdn-klasterkuhidupku-2-web,ACTIVE,,"cdn-klasterkuhidupku-2-net=10.40.24.48, 172.18.216.54",k9-standard-4-8,gti-r02-oscompute-20,4,8G
DDB-PROD,d64a3c85-e2d6-4625-aa28-01dccda167d5,cdn-klasterkuhidupku-1-web,ACTIVE,,"cdn-klasterkuhipku-1-net=10.40.23.128, 172.18.216.53",k9-standard-4-8,gti-r02-oscompute-15,4,8G
DDB-PROD,3c6cf1b7-69c7-4808-8bda-e1fd4e3633ac,klasterkuhidupku-be-2,ACTIVE,,"klasterkuhidupku-be-2-net=10.40.22.69, 172.18.216.83",k9-standard-4-8,gti-r02-oscompute-20,4,8G
DDB-PROD,36e1ec70-b3f8-4725-a37c-ffaa120b73f9,klasterkuhidupku-be-1,ACTIVE,,"klasterkuhidupku-be-1-net=10.40.21.173, 172.18.216.30",k9-standard-4-8,gti-r02-oscompute-20,4,8G
DDB-PROD,2eabd9b7-6e12-4ec7-be1b-3304f0818b6d,klusterkuhidupku-web-2,ACTIVE,,"klusterkuhidupku-2-net=10.40.19.147, 172.18.216.114",k9-standard-4-8,gti-r06-oscompute-65,4,8G
DDB-PROD,cc5ab1bf-8861-451c-b76a-61570dd39f57,klusterkuhidupku-web-1,ACTIVE,,"klusterkuhidupku-1-net=10.40.18.98, 172.18.216.72",k9-standard-4-8,gti-r01-oscompute-04,4,8G
DDB-PROD,24aacac1-0c06-4206-bb6e-d2bdabb1cd95,bribrain-ftp-prod-1,ACTIVE,,"bribrain-database-1-net=10.40.12.236, 172.18.216.40",c2-standard-4-1s,gti-r01-oscompute-04,4,8G
DDB-PROD,da006300-b6fb-4598-ba03-74778879fdd4,briapi-jumpbox-server-2,ACTIVE,,"briapi-backend-1-net=10.40.10.67, 172.18.216.224",n2-highmem-8-1s,gti-r06-oscompute-56,8,64G
DDB-PROD,dce6e262-8ebf-4dea-9d9d-4dfa44df4396,briapi-snapbi_log_db-postgresql-1,ACTIVE,,"briapi-database-1-net=10.40.11.26, 172.18.216.147",c2-standard-4-1s,gti-r01-oscompute-10,4,8G
DDB-PROD,2667bd12-f294-4677-af7d-8fc2555e5ee5,briapi-mao-upload-and-trigger-db-postgres-prod-1,ACTIVE,,"briapi-database-1-net=10.40.11.12, 172.18.216.65",c2-standard-4-1s,gti-r01-oscompute-10,4,8G
DDB-PROD,915b4953-ad25-4946-a5e3-e614a799f6ed,briapi-mao-upload-and-trigger-db-postgres-prod-3,ACTIVE,,briapi-database-1-net=10.40.11.151,c2-standard-4-1s,gti-r01-oscompute-10,4,8G
DDB-PROD,b7b43d73-a4c5-4347-a0c9-c636af48e0ae,briapi-mao-upload-and-trigger-db-postgres-prod-2,ACTIVE,,briapi-database-1-net=10.40.11.27,c2-standard-4-1s,gti-r01-oscompute-10,4,8G
DDB-PROD,c640583b-fdf6-40e1-9d04-de067e2701f0,devops-elasticsearch_data-05,ACTIVE,,"devops-database-1-net=10.40.2.118, 172.18.217.8",n2-highcpu-32-2s,gti-r05-oscompute-55,32,64G
DDB-PROD,1e1411a2-7fdb-4b1f-b88a-5d338a927d5f,devops-elasticsearch_data-04,ACTIVE,,"devops-database-1-net=10.40.2.33, 172.18.217.7",n2-highcpu-32-2s,gti-r05-oscompute-55,32,64G
DDB-PROD,2e3dd7c7-4205-464f-9e40-8fae02b7a81d,devops-elastic-old-1,ACTIVE,,"devops-backend-1-net=10.40.1.78, 172.18.216.63",n2-highmem-8-1s,gti-r02-oscompute-22,8,64G
DDB-PROD,09459148-26e2-44c2-8843-851d514fd72b,sabrina-docker-1,ACTIVE,,"sabrina-backend-1-net=10.31.0.30, 172.18.216.6",n2-standard-4-1s,gti-r04-oscompute-39,4,16G
DDB-PROD,35fa056a-9b7a-4edb-8fa7-39762e513de5,umi-db-mongo-2,ACTIVE,,"ceria-database-1-net=10.40.8.84, 172.18.217.144",c2-standard-8-1s,gti-r01-oscompute-10,8,16G
DDB-PROD,9f6808cd-5839-4d78-867c-f50b5c29ebc0,umi-db-mongo-3,ACTIVE,,"ceria-database-1-net=10.40.8.24, 172.18.220.47",c2-standard-8-1s,gti-r06-oscompute-57,8,16G
DDB-PROD,6cef721f-0056-4b16-b9a9-8aa87e9de910,klasterkuhidupku-db-mysql-2,ACTIVE,,"klasterkuhidupku-database-2-net=10.31.4.17, 172.18.216.167",n2-standard-4-1s,gti-r06-oscompute-63,4,16G
DDB-PROD,b6bcbfaa-4ee8-447d-a146-587f045ec2ac,klasterkuhidupku-db-mysql-1,ACTIVE,,"klasterkuhidupku-database-1-net=10.31.3.146, 172.18.216.247",n2-standard-4-1s,gti-r01-oscompute-10,4,16G
DDB-PROD,ca476912-e314-4c42-a174-e4b682329ab9,gti-prom-ddb-prd,ACTIVE,,"Prod-Net=172.18.221.11; briapi-database-1-net=10.40.11.207; bribrain-database-1-net=10.40.12.212; ceria-database-1-net=10.40.8.42; devops-backend-1-net=10.40.1.22, 172.18.216.41; sabrina-backend-1-net=10.31.0.10",c2-standard-4-1s,gti-r05-oscompute-52,4,8G
DDB-PROD,a0da3599-3ce1-4658-9c9a-69e1adb54027,briapi-jumpbox-server-1,ACTIVE,,"briapi-backend-1-net=10.40.10.137, 172.18.216.151",n2-highmem-8-1s,gti-r01-oscompute-10,8,64G
DDB-PROD,55169b89-4eac-4945-a95a-45398f970037,briapi-ms_ppob_log_transactions-db-postgresql-2,ACTIVE,,briapi-database-1-net=10.40.11.252,c2-standard-4-1s,gti-r04-oscompute-43,4,8G
DDB-PROD,5a3559f5-84f8-4335-afbc-bf5310ac0a81,briapi-ms_ppob_log_transactions-db-postgresql-1,ACTIVE,,"briapi-database-1-net=10.40.11.20, 172.18.216.208",c2-standard-4-1s,gti-r04-oscompute-43,4,8G
DDB-PROD,0d01f128-a391-4967-8f3a-40493d3e83c7,briapi-manage_file_salcred-db-postgresql-1,ACTIVE,,"briapi-database-1-net=10.40.11.225, 172.18.216.69",c2-standard-8-1s,gti-r01-oscompute-08,8,16G
DDB-PROD,cc207182-255d-43e6-a48d-17131d24bde4,briapi-manage_file_salcred-db-postgresql-2,ACTIVE,,briapi-database-1-net=10.40.11.155,c2-standard-8-1s,gti-r03-oscompute-26,8,16G
DDB-PROD,61c4d39e-2935-4164-a40a-3756af94f451,ceria-partnership-db-postgres-prd-1,ACTIVE,,"ceria-database-1-net=10.40.8.253, 172.18.216.124",c2-standard-8-1s,gti-r04-oscompute-40,8,16G
DDB-PROD,9c968eb5-4b96-44c8-8cf9-a02529dc085f,devops-confluent-ksql-svc-1,ACTIVE,,"devops-backend-1-net=10.40.1.220, 172.18.216.99",n2-standard-4-1s,gti-r04-oscompute-36,4,16G
DDB-PROD,7aee2973-4805-486a-be2c-6ef3097ea96c,devops-confluent-connector-svc-1,ACTIVE,,devops-backend-1-net=10.40.1.73,n2-standard-4-1s,gti-r04-oscompute-41,4,16G
DDB-PROD,0a80b84f-77e1-4e6e-8b72-e84570d3d2e1,devops-confluent-schema-registry-svc-1,ACTIVE,,"devops-backend-1-net=10.40.1.202, 172.18.216.127",k9-standard-4-8,gti-r04-oscompute-37,4,8G
DDB-PROD,6aa0b428-8225-4ba9-951d-086d9ca809ba,devops-confluent-broker-svc-2,ACTIVE,,"devops-backend-1-net=10.40.1.196, 172.18.216.27",n2-highmem-8-1s,gti-r04-oscompute-36,8,64G
DDB-PROD,aec40cb5-434a-4d12-ad4d-5dfc01097d7b,devops-confluent-broker-svc-1,ACTIVE,,"devops-backend-1-net=10.40.1.167, 172.18.216.64",n2-highmem-8-1s,gti-r04-oscompute-37,8,64G
DDB-PROD,e95b2e9b-c63d-499f-8250-21ea2222451c,umi-simpedes-redis-prod-1,ACTIVE,,"devops-backend-1-net=10.40.1.4, 172.18.216.159",n2-standard-2-1s,gti-r03-oscompute-26,2,8G
DDB-PROD,a0600650-d3fd-48b8-8366-241b873578e7,devops-confluent-broker-svc-3,ACTIVE,,"devops-backend-1-net=10.40.1.221, 172.18.216.209",n2-highmem-8-1s,gti-r01-oscompute-11,8,64G
DDB-PROD,5992afb4-4afd-4a3c-992e-c7bbc0afe9f8,bribrain-ftp-prod-1,ACTIVE,,bribrain-database-1-net=10.40.12.53,c2-standard-4-1s,gti-r04-oscompute-40,4,8G
DDB-PROD,44945182-4dc5-49c2-bb90-cc5e3b55dac0,devops-redash-1,ACTIVE,,"devops-backend-1-net=10.40.1.70, 172.18.216.211",c2-standard-8-1s,gti-r04-oscompute-37,8,16G
DDB-PROD,3dae6769-a183-46c3-99de-bbe6cdd5b538,devops-vault-1,ACTIVE,,devops-database-1-net=10.40.2.67,c2-standard-8-1s,gti-r01-oscompute-08,8,16G
DDB-PROD,aa68b76b-90cd-4ab0-8e56-f253699c088e,devops-vault-2,ACTIVE,,devops-database-1-net=10.40.2.111,c2-standard-8-1s,gti-r01-oscompute-08,8,16G
DDB-PROD,e3d13365-c997-4d81-9ee8-d151b9d706f2,devops-vault-3,ACTIVE,,devops-database-1-net=10.40.2.212,c2-standard-8-1s,gti-r01-oscompute-08,8,16G
DDB-PROD,17637e4d-aa25-48b3-98ee-d5de3a5b80c6,bribain-redis-prod-1,ACTIVE,,"bribrain-database-1-net=10.40.12.142, 172.18.216.253",c2-standard-4-1s,gti-r01-oscompute-08,4,8G
DDB-PROD,34256825-5c1a-49ec-95aa-bc6e3d8333aa,bribain-redis-prod-2,ACTIVE,,bribrain-database-1-net=10.40.12.146,c2-standard-4-1s,gti-r06-oscompute-62,4,8G
DDB-PROD,dc80ecba-e30a-4f7c-a5bb-c6940e515bb6,devops-katalon-server,ACTIVE,,"devops-backend-1-net=10.40.1.214, 172.18.216.39",c2-standard-4-1s,gti-r01-oscompute-04,4,8G
DDB-PROD,a4fab746-e594-4b4a-80f1-cf6900b861d1,bribrain-postgres-restoredb-prd,ACTIVE,,"ceria-database-1-net=10.40.8.168, 172.18.216.55",n2-standard-4-1s,gti-r01-oscompute-11,4,16G
DDB-PROD,fecbdd3a-1de0-4d7e-bb66-7dde686c464f,devops-jumpbox-server-2,ACTIVE,,"devops-backend-1-net=10.40.1.149, 172.18.216.146",c2-standard-8-1s,gti-r06-oscompute-63,8,16G
DDB-PROD,f2064ed2-f47e-4cb9-80cc-fb872004935a,devops-elasticsearch-5,ACTIVE,,"devops-backend-1-net=10.40.1.176, 172.18.216.232",c2-standard-16-1s,gti-r01-oscompute-05,16,32G
DDB-PROD,a8d1c274-d07f-4b6b-baaa-14eddd4f7dd6,cbm-rabbitmq-1,ACTIVE,,"cbm-database-1-net=10.40.17.37, 172.18.216.227",c2-standard-2-1s,gti-r03-oscompute-32,2,4G
DDB-PROD,55e42c29-f8ae-4c58-962c-79d0dbded16d,devops-repo-rhel-1,ACTIVE,,"devops-backend-1-net=10.40.1.172, 172.18.216.104",c2-standard-4-1s,gti-r03-oscompute-29,4,8G
DDB-PROD,385895b2-40fe-4bed-98b3-10d0ec0305a8,cbm-replica-db-1,ACTIVE,,cbm-database-1-net=10.40.17.16,c2-standard-8-1s,gti-r05-oscompute-54,8,16G
DDB-PROD,3e083b97-b18e-4459-8725-c994a8ca7c5e,ceria-finacle-nfs-01,SHUTOFF,,ceria-backend-1-net=10.40.7.164,c2-standard-8-1s,gti-r01-oscompute-07,8,16G
DDB-PROD,9b180eaa-8944-4b0d-86da-61e19db8d742,w2012-slik-app-engine-22,ACTIVE,,slik-frontend-1-net=10.40.13.100,c2-standard-8-1s,gti-r02-oscompute-22,8,16G
DDB-PROD,9d8c78b9-dd37-4588-9a04-b6b2c997165c,briapi-autotoken-haproxy-prd,ACTIVE,,"briapi-database-1-net=10.40.11.3, 172.18.216.144",c2-standard-4-1s,gti-r01-oscompute-05,4,8G
DDB-PROD,4ec1991d-34d8-4c49-b510-459075224378,briapi-autotoken-postgres-db--2,ACTIVE,,briapi-database-1-net=10.40.11.216,c2-standard-8-1s,gti-r02-oscompute-16,8,16G
DDB-PROD,5bc9f420-38d1-43ab-85e6-35b8a44066ac,briapi-autotoken-postgres-db--1,ACTIVE,,briapi-database-1-net=10.40.11.144,c2-standard-8-1s,gti-r03-oscompute-30,8,16G
DDB-PROD,63fb9483-4b86-47f4-83d4-7b66323ca347,briapi-autotoken-postgres-db--3,ACTIVE,,briapi-database-1-net=10.40.11.221,c2-standard-8-1s,gti-r06-oscompute-64,8,16G
DDB-PROD,d698d915-9eb9-4367-a656-7b100f9c8f10,briapi-autotoken-postgres-db--4,ACTIVE,,briapi-database-1-net=10.40.11.70,c2-standard-8-1s,gti-r02-oscompute-17,8,16G
DDB-PROD,ffe60374-3e55-448c-9740-2acead43e11b,sabrina-appchatbot-2,ACTIVE,,"sabrina-backend-1-net=10.31.0.27, 172.18.216.242",c2-standard-8-24s,gti-r04-oscompute-36,8,24G
DDB-PROD,b2b6aa70-5998-46a2-9f2c-60c78464bbb0,sabrina-webchatbot-2,ACTIVE,,"sabrina-frontend-1-net=10.31.1.153, 172.18.218.207",c2-standard-4-1s,gti-r04-oscompute-42,4,8G
DDB-PROD,b2ad4d2c-4e18-41eb-bb25-432095358b51,sabrina-dbchatbot-3,ACTIVE,,"sabrina-database-1-net=10.31.2.245, 172.18.216.20",sabrina-database-8-32,gti-r03-oscompute-29,8,32G
DDB-PROD,5240d8b0-468e-45cb-bb4d-d10fcd78d5bd,sabrina-dbchatbot-2,ACTIVE,,"sabrina-database-1-net=10.31.2.71, 172.18.216.235",sabrina-database-8-32,gti-r06-oscompute-65,8,32G
DDB-PROD,0d370b6a-92df-45df-a117-9216ab6daff7,sabrina-dbchatbot-1,ACTIVE,,"sabrina-database-1-net=10.31.2.76, 172.18.216.230",sabrina-database-8-32,gti-r01-oscompute-08,8,32G
DDB-PROD,c3d8d146-ac2c-4d0f-b655-b859f996cca6,sabrina-appchatbot-1,ACTIVE,,"sabrina-backend-1-net=10.31.0.13, 172.18.216.75",c2-standard-8-24s,gti-r03-oscompute-26,8,24G
DDB-PROD,d606ee56-2891-4695-8172-4a0b0bfec2cf,sabrina-webchatbot-1,ACTIVE,,"sabrina-frontend-1-net=10.31.1.173, 172.18.216.223",c2-standard-4-1s,gti-r04-oscompute-42,4,8G
DDB-PROD,e4fc857f-ba2f-4050-bf6a-d6ff32e42939,bribrain-superset-db-1,ACTIVE,,"bribrain-database-1-net=10.40.12.237, 172.18.216.66",c2-standard-4-1s,gti-r03-oscompute-28,4,8G
DDB-PROD,f9b448c3-3407-4b42-9ecb-b772c196f392,briapi-apigee-haproxy-prod-1-new,ACTIVE,,Prod-Net=172.18.216.73,c2-standard-16-1s,gti-r03-oscompute-29,16,32G
DDB-PROD,652d7c49-ae26-45bb-af3d-2b1f3dd26608,bestportal-haproxy-prd-1,ACTIVE,,"bestportal-prd-net=10.40.16.50, 172.18.216.24",c2-standard-4-1s,gti-r03-oscompute-28,4,8G
DDB-PROD,2b298360-67e0-4ad2-a76a-22dd4ae3876b,bestportal-percona-db-prd-1,ACTIVE,,"bestportal-prd-net=10.40.16.60, 172.18.216.4",c2-standard-8-1s,gti-r02-oscompute-18,8,16G
DDB-PROD,3d319a17-c051-4f20-a2f4-b9310107580a,bestportal-percona-db-prd-3,ACTIVE,,"bestportal-prd-net=10.40.16.124, 172.18.216.74",c2-standard-8-1s,gti-r05-oscompute-53,8,16G
DDB-PROD,f4fe9f92-3bdd-48bf-a005-cd3ce6f0a4e1,bestportal-percona-db-prd-2,ACTIVE,,"bestportal-prd-net=10.40.16.65, 172.18.216.51",c2-standard-8-1s,gti-r04-oscompute-40,8,16G
DDB-PROD,5ee8c02c-935d-48a6-bcf7-32b179b213b2,devops-apm-1,ACTIVE,,"devops-backend-1-net=10.40.1.194, 172.18.216.220",c2-standard-16-1s,gti-r04-oscompute-42,16,32G
DDB-PROD,afd19cc3-9140-4900-9850-f14943bc3354,devops-k8s2db-comcheck,ACTIVE,,"devops-backend-1-net=10.40.1.143, 172.18.216.100",m1.small-1s,gti-r05-oscompute-51,1,1G
DDB-PROD,d301cb30-7c51-4411-af17-27552e3667a5,briapi-dirdeb_multi_partner-postgres-2,ACTIVE,,"briapi-database-1-net=10.40.11.28, 172.18.216.160",c2-standard-16-1s,gti-r05-oscompute-52,16,32G
DDB-PROD,32ea740c-764b-4f1b-9281-6e0052e7c4ff,briapi-dirdeb_multi_partner-postgres-1,ACTIVE,,"briapi-database-1-net=10.40.11.42, 172.18.216.17",c2-standard-16-1s,gti-r03-oscompute-33,16,32G
DDB-PROD,ede0d157-cd16-4889-912c-e8f76efdc689,redis-umi-worker-1,ACTIVE,,"devops-backend-1-net=10.40.1.208, 172.18.216.179",c2-standard-4-1s,gti-r05-oscompute-52,4,8G
DDB-PROD,344776fd-a1e1-4759-9892-657d5317f9dd,briforce-dwh-db-mysql-prd-1,ACTIVE,,"bribrain-database-1-net=10.40.12.88, 172.18.216.26",c2-standard-8-1s,gti-r03-oscompute-27,8,16G
DDB-PROD,c50a2a7b-8eed-4ccb-a0a8-4e30887dea90,devops-kibana-2,ACTIVE,,"devops-backend-1-net=10.40.1.9, 172.18.216.32",c2-standard-16-1s,gti-r01-oscompute-09,16,32G
DDB-PROD,7be5b83b-d62d-4a43-b1e7-0640d60566c9,devops-logstash-2,ACTIVE,,"devops-backend-1-net=10.40.1.203, 172.18.216.187",n2-highcpu-32-2s,gti-r02-oscompute-18,32,64G
DDB-PROD,2a95cda5-e422-4d5d-b9e3-fab3b3c8a2fc,devops-elasticsearch-4,ACTIVE,,"devops-backend-1-net=10.40.1.136, 172.18.216.196",n2-standard-16-1s,gti-r02-oscompute-16,16,64G
DDB-PROD,f7960cef-ce4a-4ffb-8129-b1e25056fcd8,devops-elasticsearch-2,ACTIVE,,"devops-backend-1-net=10.40.1.110, 172.18.216.135",n2-standard-16-1s,gti-r05-oscompute-52,16,64G
DDB-PROD,4732a599-3288-466b-a7da-2bfd81d3aadb,devops-elasticsearch-1,ACTIVE,,"devops-backend-1-net=10.40.1.180, 172.18.216.204",n2-highcpu-32-2s,gti-r05-oscompute-51,32,64G
DDB-PROD,13877948-0971-40fa-8e3d-2bfe0296979d,briapi-va-remapping-haproxy-1,ACTIVE,,"briapi-database-1-net=10.40.11.223, 172.18.216.157",c2-standard-4-1s,gti-r03-oscompute-30,4,8G
DDB-PROD,df4d3ca1-d9f4-477c-9cf8-9744b76ee6d4,briapi-va-remapping-db-postgres-prod-4,ACTIVE,,"briapi-database-1-net=10.40.11.171, 172.18.216.89",c2-standard-16-1s,gti-r01-oscompute-04,16,32G
DDB-PROD,35a69294-8655-4336-8e76-25b8e9c1f9c3,briapi-va-remapping-db-postgres-prod-3,ACTIVE,,"briapi-database-1-net=10.40.11.38, 172.18.216.44",c2-standard-16-1s,gti-r01-oscompute-07,16,32G
DDB-PROD,5c75168c-6893-4265-b9ac-51ff0d4fda2c,briapi-va-remapping-db-postgres-prod-2,ACTIVE,,"briapi-database-1-net=10.40.11.120, 172.18.216.70",c2-standard-16-1s,gti-r03-oscompute-30,16,32G
DDB-PROD,67bcee5e-751d-49c1-a392-f82243b2c241,briapi-va-remapping-db-postgres-prod-1,ACTIVE,,"briapi-database-1-net=10.40.11.50, 172.18.216.125",c2-standard-16-1s,gti-r05-oscompute-51,16,32G
DDB-PROD,653bb8d6-8c8f-4a01-b4e3-d681c9563d0e,briapi-apigee-devportaldb-prod-1,ACTIVE,,Prod-Net=172.18.216.175,c2-standard-16-1s,gti-r01-oscompute-07,16,32G
DDB-PROD,a8364033-bc50-45bf-8d68-b45698a0090b,briapi-apigee-devportal-prod-1,ACTIVE,,Prod-Net=172.18.216.36,c2-standard-16-1s,gti-r05-oscompute-51,16,32G
DDB-PROD,fcf058f4-0b9e-4fcd-bf78-c061d02017db,briapi-apigee-postgresql-prod-1,ACTIVE,,Prod-Net=172.18.216.117,c2-standard-16-1s,gti-r03-oscompute-30,16,32G
DDB-PROD,9c148c7f-136b-457f-b6f6-3c63eeb3c6bd,briapi-apigee-qpid-prod-2,ACTIVE,,Prod-Net=172.18.216.77,c2-standard-16-1s,gti-r06-oscompute-56,16,32G
DDB-PROD,06380842-418a-4697-918e-9efdcb2e26d6,briapi-apigee-qpid-prod-1,ACTIVE,,Prod-Net=172.18.216.138,c2-standard-16-1s,gti-r05-oscompute-53,16,32G
DDB-PROD,d4ede776-8f05-44ff-85d2-2e63d197b530,briapi-apigee-mng_server-prod-2,ACTIVE,,Prod-Net=172.18.216.190,c2-standard-16-1s,gti-r04-oscompute-39,16,32G
DDB-PROD,2fa1adea-a97b-4c9b-b58f-e9c763398dba,briapi-apigee-mng_server-prod-1,ACTIVE,,Prod-Net=172.18.216.25,c2-standard-16-1s,gti-r01-oscompute-09,16,32G
DDB-PROD,8d42a4be-57cd-4ba1-a6ad-33db16300e5d,briapi-apigee-open_ldap-prod-2,ACTIVE,,Prod-Net=172.18.216.153,c2-standard-16-1s,gti-r01-oscompute-08,16,32G
DDB-PROD,e205b5f2-44f9-4879-a800-16b45c396c05,briapi-apigee-open_ldap-prod-1,ACTIVE,,Prod-Net=172.18.216.84,c2-standard-16-1s,gti-r03-oscompute-29,16,32G
DDB-PROD,052f0945-0d20-44c4-90ae-94c5dca79f0b,briapi-apigee-cassandra-prod-3,ACTIVE,,Prod-Net=172.18.216.254,c2-standard-16-1s,gti-r06-oscompute-63,16,32G
DDB-PROD,da24454e-86ac-444a-9739-6ca9b19c5b5f,briapi-apigee-cassandra-prod-2,ACTIVE,,Prod-Net=172.18.216.139,c2-standard-16-1s,gti-r01-oscompute-05,16,32G
DDB-PROD,a12dba34-fa6e-4697-8c4d-4b1e0c0b3b31,briapi-apigee-cassandra-prod-1,ACTIVE,,Prod-Net=172.18.216.169,c2-standard-16-1s,gti-r03-oscompute-33,16,32G
DDB-PROD,90e7bdbc-f94d-497a-9794-ef16332331e4,briapi-apigee-msg_processor-prod-10,ACTIVE,,Prod-Net=172.18.216.58,c2-standard-16-64,gti-r05-oscompute-44,16,64G
DDB-PROD,9aba168b-4720-4f16-aba3-8b007ebcc896,briapi-apigee-msg_processor-prod-9,ACTIVE,,Prod-Net=172.18.216.149,c2-standard-16-64,gti-r03-oscompute-31,16,64G
DDB-PROD,18b75252-a4df-4d5b-9dc5-87489850388d,briapi-apigee-msg_processor-prod-8,ACTIVE,,Prod-Net=172.18.216.119,c2-standard-16-64,gti-r05-oscompute-44,16,64G
DDB-PROD,659d7725-ded4-4d46-a6db-c3a85364822f,briapi-apigee-msg_processor-prod-7,ACTIVE,,Prod-Net=172.18.216.22,c2-standard-16-64,gti-r05-oscompute-44,16,64G
DDB-PROD,058e935a-63bd-4a61-9432-d017a5548b51,briapi-apigee-msg_processor-prod-6,ACTIVE,,Prod-Net=172.18.216.163,c2-standard-16-64,gti-r03-oscompute-33,16,64G
DDB-PROD,b2777263-f762-4c05-b8db-c2baa37e0f58,briapi-apigee-msg_processor-prod-5,ACTIVE,,Prod-Net=172.18.216.29,c2-standard-16-64,gti-r03-oscompute-33,16,64G
DDB-PROD,8d51f68b-7570-44cd-bb5f-08a9bf419966,briapi-apigee-msg_processor-prod-4,ACTIVE,,Prod-Net=172.18.216.133,c2-standard-16-64,gti-r03-oscompute-33,16,64G
DDB-PROD,e9e93051-a112-4bf1-86f9-c906bdf7e6d4,briapi-apigee-msg_processor-prod-3,ACTIVE,,Prod-Net=172.18.216.57,c2-standard-16-64,gti-r03-oscompute-33,16,64G
DDB-PROD,80282b41-d370-4f3e-91d4-64e60856d353,briapi-apigee-msg_processor-prod-2,ACTIVE,,Prod-Net=172.18.216.38,c2-standard-16-64,gti-r03-oscompute-33,16,64G
DDB-PROD,b05825dc-6ae6-43dc-902e-df9e8d0e0e7b,briapi-apigee-msg_processor-prod-1,ACTIVE,,Prod-Net=172.18.216.140,c2-standard-16-64,gti-r03-oscompute-33,16,64G
DDB-PROD,fdb3bb79-1588-40b5-8cc2-a76b0a88a003,briapi-apigee-router-prod-5,ACTIVE,,Prod-Net=172.18.216.168,c2-standard-16-1s,gti-r05-oscompute-44,16,32G
DDB-PROD,a193f6b0-f491-46f4-87ce-468ffa5e2fef,briapi-apigee-router-prod-4,ACTIVE,,Prod-Net=172.18.216.101,c2-standard-16-1s,gti-r05-oscompute-44,16,32G
DDB-PROD,53e0fcd9-3134-4949-b6f4-6be1b0c14722,briapi-apigee-router-prod-3,ACTIVE,,Prod-Net=172.18.216.130,c2-standard-16-1s,gti-r02-oscompute-21,16,32G
DDB-PROD,cdea09c7-eb6f-40ee-a7a1-2f2b620e6301,briapi-apigee-router-prod-2,ACTIVE,,Prod-Net=172.18.216.225,c2-standard-16-1s,gti-r05-oscompute-44,16,32G
DDB-PROD,87da6b4e-550d-4fc7-a4eb-68f23f4fa1b6,briapi-apigee-router-prod-1,ACTIVE,,Prod-Net=172.18.216.240,c2-standard-16-1s,gti-r01-oscompute-10,16,32G
DDB-PROD,c2d2838d-d9ae-4916-8ee2-b9b3a62679db,devops-pmm-prd-01,ACTIVE,,"devops-database-1-net=10.40.2.90, 172.18.216.234",n2-standard-4-1s,gti-r04-oscompute-37,4,16G
DDB-PROD,bd3cd055-ba52-4aeb-b9b5-c7c20f2058b6,devops-ansible-1,ACTIVE,,,c2-standard-4-1s,gti-r06-oscompute-63,4,8G
DDB-PROD,594f6ece-10ab-4995-a018-abf098812713,briapi-apigee-haproxy-sandbox-1,ACTIVE,,Prod-Net=172.18.216.131,c2-standard-16-1s,gti-r05-oscompute-50,16,32G
DDB-PROD,d7474442-05d7-47e9-b25b-88615bd97cec,briapi-apigee-devportaldb-sandbox-1,ACTIVE,,Prod-Net=172.18.216.162,c2-standard-16-1s,gti-r01-oscompute-06,16,32G
DDB-PROD,6b47bb82-25fa-4bb8-aa3a-4483dea1f1f6,briapi-apigee-devportal-sandbox-1,ACTIVE,,Prod-Net=172.18.216.184,c2-standard-16-1s,gti-r03-oscompute-31,16,32G
