Project|ID|Name|Status|Power State|Networks|Flavor Name|Host|CPU|RAM
edm|d0f589b8-7c87-492d-bf34-a7ba3757fd4e|hbase-worker-node-4|ACTIVE|Running|Hbase_Network=10.148.2.50; Prod_Network=172.28.218.248; replikasi-cloudera-network=172.28.120.57|dedicated-16-128-numa-2|odc-r09-oscompute-02|16|128G
edm|c13aa975-b7e0-42a8-8aa1-f03f9d76f3c6|cloudera-master-node-3|ACTIVE|Running|Cloudera_Network=10.148.0.74, 172.28.220.62; internal-replikasi-cloudera-net=10.50.0.196, 172.28.120.13|n2-highmem-16|odc-r06-oscompute-42|16|128G
edm|99f9db5d-9f40-4375-803d-70ff0370a889|proxy-server-1|ACTIVE|Running|DevOps_Network=10.148.1.6|n2-highcpu-2|odc-r06-oscompute-43|2|2G
ddb|a686ac39-d8e4-45e3-b49c-98a752647137|ceria-mongodb_secondary-01|ACTIVE|Running|ceria-database-1=10.40.8.21, 172.28.219.13|n2-standard-4|odc-r06-oscompute-40|4|16G
ddb|527f0980-2d34-462d-a26c-d7b33492010b|ceria-merchant_dashboard_server-1|ACTIVE|Running|ceria-prd-net=10.26.2.143|c2-standard-16|odc-r06-oscompute-43|16|32G
ddb-staging|49cd6764-c6dc-425d-826f-90ab09210b0e|ceria-och_merchant_payment-1|ACTIVE|Running|net-staging-01-ceria-apps-01=10.30.0.138, 172.28.219.210|c2-standard-16|odc-r08-oscompute-16|16|32G
ddb-staging|6209cf01-50f9-4ce4-839a-59e0b7bb570f|ceria-core_banking_app_server-1|ACTIVE|Running|net-staging-01-ceria-apps-01=10.30.0.94|c2-standard-16|odc-r09-oscompute-06|16|32G
ddb-staging|fa8f7da1-72ff-4fa0-9df5-be1494c7a3a2|ceria-merchant-dashboard-staging|ACTIVE|Running|net-staging-01-ceria-frontend-01=10.30.1.185|c2-standard-16|odc-r09-oscompute-06|16|32G
ddb-staging|95bc916c-7ec4-44d3-90ca-0eee9f41011f|ceria-core_proxy-1|ACTIVE|Running|net-staging-01-ceria-apps-01=10.30.0.148|c2-standard-8|odc-r09-oscompute-07|8|16G
edm|ee9d61a7-d69e-4be2-8e52-3fc256215468|cloudera-utility-node-1|SHUTOFF|Shutdown||n2-highmem-16-30-NEW|odc-r06-oscompute-42|16|128G
edm|56d69a4d-476a-4f77-88ff-1c1d8e139b09|cloudera-master-node-2|ACTIVE|Running|Cloudera_Network=10.148.0.234, 172.28.220.72; internal-replikasi-cloudera-net=10.50.0.75, 172.28.120.12|n2-highmem-16-resizes|odc-r09-oscompute-09|16|256G
edm|293f4a92-0d7a-41e9-82e8-4622576b84ef|cloudera-master-node-1|ACTIVE|Running|Cloudera_Network=10.148.0.200, 172.28.216.217; internal-replikasi-cloudera-net=10.50.0.53, 172.28.120.11|n2-highmem-16-resizes|odc-r09-oscompute-09|16|256G
edm|32e09e09-6b4a-428c-b4e1-1262ecbcf291|cloudera-worker-node-28|ACTIVE|Running|Cloudera_Network=10.148.0.94, 172.28.218.30; internal-replikasi-cloudera-net=10.50.0.145, 172.28.120.41|n2-highmem-48-256-1s|odc-r07-oscompute-31|48|256G
edm|5973ecbf-0d31-4370-a33f-fabe5d51748b|cloudera-worker-node-27|ACTIVE|Running|Cloudera_Network=10.148.0.189, 172.28.218.174; internal-replikasi-cloudera-net=10.50.0.184, 172.28.120.40|n2-highmem-48-256-1s|odc-r06-oscompute-43|48|256G
edm|85e1a46f-adb8-46e5-ae1a-23b7f67e98c5|cloudera-worker-node-26|ACTIVE|Running|Cloudera_Network=10.148.0.102, 172.28.218.7; internal-replikasi-cloudera-net=10.50.0.96, 172.28.120.39|n2-highmem-48-256-1s|odc-r06-oscompute-43|48|256G
edm|33535e4a-cce7-4372-9076-97eb1810c05e|cloudera-worker-node-25|ACTIVE|Running|Cloudera_Network=10.148.0.205, 172.28.218.12; internal-replikasi-cloudera-net=10.50.0.163, 172.28.120.38|n2-highmem-48-256-1s|odc-r06-oscompute-37|48|256G
edm|81815a04-f6be-4872-b52b-532838cb2703|cloudera-worker-node-24|ACTIVE|Running|Cloudera_Network=10.148.0.211, 172.28.218.17; internal-replikasi-cloudera-net=10.50.0.80, 172.28.120.37|n2-highmem-16|odc-r07-oscompute-33|16|128G
edm|fcf2294e-812a-4b31-a645-87a82bc7cc9f|cloudera-worker-node-22|ACTIVE|Running|Cloudera_Network=10.148.0.164, 172.28.218.27; internal-replikasi-cloudera-net=10.50.0.170, 172.28.120.35|n2-highmem-16|odc-r06-oscompute-41|16|128G
edm|c262f7ed-5670-4751-a207-89c94b787102|cloudera-worker-node-21|ACTIVE|Running|Cloudera_Network=10.148.0.130, 172.28.218.2; internal-replikasi-cloudera-net=10.50.0.87, 172.28.120.34|n2-highmem-16|odc-r09-oscompute-11|16|128G
edm|8986b5e0-56a6-4ecd-a114-078554b57505|cloudera-worker-node-20|ACTIVE|Running|Cloudera_Network=10.148.0.73, 172.28.218.16; internal-replikasi-cloudera-net=10.50.0.101, 172.28.120.33|n2-highmem-16|odc-r09-oscompute-06|16|128G
edm|988ee0c9-5eae-4770-948b-6c6afca66871|cloudera-worker-node-19|ACTIVE|Running|Cloudera_Network=10.148.0.202, 172.28.218.28; internal-replikasi-cloudera-net=10.50.0.56, 172.28.120.32|n2-highmem-16|odc-r09-oscompute-06|16|128G
edm|96a72fa6-22b4-4ae4-832b-295400680833|cloudera-worker-node-18|ACTIVE|Running|Cloudera_Network=10.148.0.112, 172.28.218.1; internal-replikasi-cloudera-net=10.50.0.113, 172.28.120.31|n2-highmem-16|odc-r07-oscompute-33|16|128G
edm|fb888141-73a1-42d8-b548-33ed1129236e|cloudera-worker-node-16|ACTIVE|Running|Cloudera_Network=10.148.0.68, 172.28.218.21; internal-replikasi-cloudera-net=10.50.0.250, 172.28.120.29|n2-highmem-16|odc-r07-oscompute-30|16|128G
edm|86d81197-047d-487f-ab7c-cd02277fe8d1|cloudera-worker-node-15|ACTIVE|Running|Cloudera_Network=10.148.0.139, 172.28.218.31; internal-replikasi-cloudera-net=10.50.0.123, 172.28.120.28|n2-highmem-16|odc-r08-oscompute-17|16|128G
edm|a87bdd27-2fcf-476a-a84c-2eb4268d6b83|cloudera-worker-node-14|ACTIVE|Running|Cloudera_Network=10.148.0.160, 172.28.218.245; internal-replikasi-cloudera-net=10.50.0.69, 172.28.120.27|n2-highmem-16|odc-r08-oscompute-19|16|128G
edm|1d59c325-a790-44c9-9b10-8fd6fd1c8e6f|cloudera-worker-node-13|ACTIVE|Running|Cloudera_Network=10.148.0.40, 172.28.218.34; internal-replikasi-cloudera-net=10.50.0.118, 172.28.120.26|n2-highmem-16|odc-r09-oscompute-11|16|128G
edm|c8825f84-e3e7-479d-a15b-849c987c2180|cloudera-worker-node-11|ACTIVE|Running|Cloudera_Network=10.148.0.232, 172.28.218.153; internal-replikasi-cloudera-net=10.50.0.167, 172.28.120.24|n2-highmem-16|odc-r08-oscompute-21|16|128G
edm|9b4d6ef7-313c-40fa-9e7b-75d98a228a13|cloudera-worker-node-10|ACTIVE|Running|Cloudera_Network=10.148.0.203, 172.28.218.6; internal-replikasi-cloudera-net=10.50.0.99, 172.28.120.23|n2-highmem-16|odc-r08-oscompute-18|16|128G
edm|1efa82d6-6780-4dd7-9478-c96b86dc07d8|cloudera-worker-node-9|ACTIVE|Running|Cloudera_Network=10.148.0.65, 172.28.218.14; internal-replikasi-cloudera-net=10.50.0.127, 172.28.120.22|n2-highmem-16|odc-r06-oscompute-39|16|128G
edm|1dccda16-2ca7-4171-8c8c-6545263ae381|cloudera-worker-node-8|ACTIVE|Running|Cloudera_Network=10.148.0.250, 172.28.218.135; internal-replikasi-cloudera-net=10.50.0.201, 172.28.120.21|n2-highmem-16|odc-r09-oscompute-07|16|128G
edm|15c6a673-c798-4cfc-9f08-870d4aa5fcb8|cloudera-worker-node-7|ACTIVE|Running|Cloudera_Network=10.148.0.5, 172.28.218.35; internal-replikasi-cloudera-net=10.50.0.132, 172.28.120.20|n2-highmem-16|odc-r06-oscompute-41|16|128G
edm|4cd291f0-0d0e-49ac-81b2-f187d1ccd4ce|cloudera-worker-node-6|ACTIVE|Running|Cloudera_Network=10.148.0.42, 172.28.218.36; internal-replikasi-cloudera-net=10.50.0.111, 172.28.120.19|n2-highmem-16|odc-r08-oscompute-16|16|128G
edm|821d015a-990a-4937-b2e0-9ac87ffabfb7|cloudera-worker-node-5|ACTIVE|Running|Cloudera_Network=10.148.0.96, 172.28.218.10; internal-replikasi-cloudera-net=10.50.0.84, 172.28.120.18|n2-highmem-16|odc-r07-oscompute-27|16|128G
edm|86054f95-d38a-430f-a5c2-765fdb604317|cloudera-worker-node-1|ACTIVE|Running|Cloudera_Network=10.148.0.162, 172.28.218.103; internal-replikasi-cloudera-net=10.50.0.48, 172.28.120.14|n2-highmem-16|odc-r07-oscompute-32|16|128G
edm|d2bd1c71-05ce-44ac-ac0a-adf2f35d3481|cloudera-worker-node-3|ACTIVE|Running|Cloudera_Network=10.148.0.249, 172.28.218.11; internal-replikasi-cloudera-net=10.50.0.164, 172.28.120.16|n2-highmem-16-shared|odc-r09-oscompute-04|16|128G
edm|67d31240-c238-4213-bdbf-443cb27379c9|cloudera-worker-node-2|ACTIVE|Running|Cloudera_Network=10.148.0.79, 172.28.218.38; internal-replikasi-cloudera-net=10.50.0.112, 172.28.120.15|n2-highmem-16|odc-r07-oscompute-29|16|128G
ddb|681cd400-a7d1-415c-8e27-431a9964f487|dgb_core_ceria_prd_01-1|ACTIVE|Running|ceria-prd-net=10.26.2.191|c2-standard-8|odc-r08-oscompute-17|8|16G
ddb|c07c5131-c6f9-4b0e-992f-c193cfa242f8|ceria-pinang_intra_digital_bank_2_root-1|ACTIVE|Running|ceria-prd-net=10.26.2.181|c2-standard-8|odc-r09-oscompute-04|8|16G
ddb|6bf1db9c-c04a-4792-8f77-40f9fdd3fd40|ceria-pinang_intra_digital_bank_1_root-1|ACTIVE|Running|ceria-prd-net=10.26.2.103|c2-standard-8|odc-r09-oscompute-09|8|16G
ddb|2b1a6b0d-dcf8-4efb-944c-136826b11bf2|ceria-nfs-1|ACTIVE|Running|ceria-prd-net=10.26.2.248|n2-standard-2|odc-r06-oscompute-39|2|8G
ddb|57f3e182-df1c-4933-9ebb-0953b14c08af|ceria_core_proxy_1|ACTIVE|Running|ceria-prd-net=10.26.2.221|c2-standard-8|odc-r09-oscompute-04|8|16G
ddb|2acbf610-ac11-4e4f-af95-4671ab7375f3|Ceria-JEE_Core_App_Server-2|ACTIVE|Running|ceria-prd-net=10.26.2.184|c2-standard-16|odc-r07-oscompute-29|16|32G
ddb|e3d9e011-ae8b-4662-8671-3862db23e4f1|Ceria-Core_Banking_App_Server-1|ACTIVE|Running|ceria-prd-net=10.26.2.60|c2-standard-16|odc-r07-oscompute-29|16|32G
ddb-staging|c525f459-ed86-45a1-bcb0-2ae714f6cc34|ceria-pinang-intra-digital-bank-1-staginh|ACTIVE|Running|net-staging-01-ceria-frontend-01=10.30.1.51|c2-standard-8|odc-r08-oscompute-16|8|16G
ddb-staging|5f86af0d-c0c4-4a7d-98ee-c198bf17b294|ceria-keycloak_ckey-staging-1|ACTIVE|Running|net-staging-01-ceria-frontend-01=10.30.1.169|c2-standard-4|odc-r08-oscompute-16|4|8G
kubernetes|56b4c75d-07b5-4149-b4b5-be84410c0e34|backend-01|ACTIVE|Running|internal_network=192.168.200.145, 172.28.218.142|flavor-debug-2|odc-r08-oscompute-16|2|4G
kubernetes|a629ca6f-cdab-4afb-95c2-c5b64408afc3|backend-02|ACTIVE|Running|internal_network=192.168.200.131, 172.28.220.17|flavor-debug-2|odc-r07-oscompute-27|2|4G
ddb-staging|bbda1afc-24a4-4511-9757-2414bec0cd8f|test-devops-och-2|ACTIVE|Running|net-devops-01=10.255.0.112|n2-highcpu-4|odc-r08-oscompute-16|4|4G
ddb|67c16488-fd18-4adb-8846-1055530668a7|dgb-nas|ACTIVE|Running|pinang-prd-net=10.26.0.151|n2-highcpu-4|odc-r07-oscompute-28|4|4G
ddb|71c2d8f9-c26e-4abe-b2bc-a403befa5acf|ceria-prod-mongodb-cmon4|ACTIVE|Running|ceria-prd-net=10.26.2.186|n2-highcpu-16|odc-r08-oscompute-16|16|16G
admin|e291b06c-c68e-4f1f-a76d-110466bd3e40|ins-proxy|ACTIVE|Running|admin-net-prod=192.168.100.104, 172.28.216.125|n2-highcpu-4|odc-r07-oscompute-26|4|4G
system-monitoring|18b483d2-abb9-47cb-ad24-3dfafcbf5256|grafana|ACTIVE|Running|Dev_Network=172.28.228.27; monitoring-net=192.168.100.192, 172.28.217.42|grafana-flavor-16-32s|odc-r09-oscompute-03|16|32G
system-monitoring|67aa5f80-6696-407c-90c1-4b88547d362d|minio|ACTIVE|Running|monitoring-net=192.168.100.216, 172.28.220.1|hostbill|odc-r07-oscompute-30|4|8G
system-monitoring|198dad8f-5474-42ed-9ca9-71398f78485c|thanos|ACTIVE|Running|monitoring-net=192.168.100.215, 172.28.219.205|hostbill|odc-r06-oscompute-39|4|8G
system-monitoring|0068e5b7-5dd5-4ff9-bf2c-df7d0b88b165|prometheus-1|ACTIVE|Running|monitoring-net=192.168.100.169, 172.28.218.108|hostbill|odc-r08-oscompute-19|4|8G
system-monitoring|307ac900-e11f-42c3-82d5-576347446051|prometheus-2|ACTIVE|Running|monitoring-net=192.168.100.203, 172.28.220.120|hostbill|odc-r08-oscompute-20|4|8G
system-monitoring|4819d503-ea81-421a-9f43-efca64969dc2|prometheus-3|ACTIVE|Running|monitoring-net=192.168.100.113, 172.28.216.106|hostbill|odc-r08-oscompute-18|4|8G
ddb|7751d7b7-e07c-45e7-9633-9346763ed8bd|k8s-worker-09|ACTIVE|Running|k8s-prd-net=10.255.1.168, 172.28.219.131|k9-standard-w1|odc-r07-oscompute-31|16|32G
ddb|b4df01ba-9399-4156-9b51-3924712a17e9|k8s-nfs-server|ACTIVE|Running|k8s-prd-net=10.255.1.142, 172.28.216.84|k9-standard-m1|odc-r08-oscompute-16|8|16G
ddb|f6d0198d-7b93-405e-b9e4-abc175ca9ab7|test-server-zaky-1|ACTIVE|Running|devops-net=10.255.0.177|n2-highcpu-4|odc-r07-oscompute-26|4|4G
ddb|e9ddd00d-bd0e-4f05-a009-9b63a56aa2fa|devops-bastion-production-2|ACTIVE|Running|devops-net=10.255.0.82, 172.28.218.32|flavor-debug-2|odc-r09-oscompute-06|2|4G
ddb|48a8f008-69f8-4931-a96e-476859f185f9|devops-bastion-production|ACTIVE|Running|devops-net=10.255.0.171, 172.28.216.176|flavor-debug-2|odc-r06-oscompute-40|2|4G
ddb|4566e72e-9b2c-4422-bd63-45cc3c3099a5|minio-instance|ACTIVE|Running|k8s-prd-net=10.255.1.248, 172.28.218.96|k9-standard-m1|odc-r08-oscompute-16|8|16G
ddb-staging|8b1b36e2-da0a-4f75-9460-deb2421888e8|devops-och-2|ACTIVE|Running|net-devops-01=10.255.0.94|n2-highcpu-4|odc-r06-oscompute-40|4|4G
ddb|d13fd224-9631-4973-b3d3-5fb7f5a614f1|k8s-loadbalancer-02|ACTIVE|Running|k8s-prd-net=10.255.1.20, 172.28.216.244|k9-standard-l1|odc-r07-oscompute-31|4|8G
ddb|fcb6b425-5b25-4bf4-8086-1e0e1cd5b9dd|k8s-loadbalancer-01|ACTIVE|Running|k8s-prd-net=10.255.1.10, 172.28.216.253|k9-standard-l1|odc-r08-oscompute-20|4|8G
ddb|b042b103-64e8-43b7-a204-3defd4a9dca3|k8s-master-03|ACTIVE|Running|k8s-prd-net=10.255.1.13, 172.28.220.29|k9-standard-m1|odc-r07-oscompute-30|8|16G
ddb|1294baf1-ca7f-4312-a481-9f6e4f6dabcc|k8s-master-02|ACTIVE|Running|k8s-prd-net=10.255.1.12, 172.28.218.201|k9-standard-m1|odc-r07-oscompute-30|8|16G
ddb|631e3059-cbb7-4a39-8298-c4a83eea9c79|k8s-master-01|ACTIVE|Running|k8s-prd-net=10.255.1.11, 172.28.219.122|k9-standard-m1|odc-r08-oscompute-22|8|16G
ddb|5e2fa4a0-2a5b-490c-b28e-f50c3d1ba650|k8s-worker-08-old|SHUTOFF|Shutdown||k9-standard-w1|odc-r08-oscompute-22|16|32G
ddb|398140c0-af9f-4e1a-8555-ceb51961d279|k8s-worker-07|ACTIVE|Running|k8s-prd-net=10.255.1.27, 172.28.216.82|k9-standard-w1|odc-r06-oscompute-38|16|32G
ddb|12948242-6b02-471b-88a1-f4bf38ad89ee|k8s-worker-06|ACTIVE|Running|k8s-prd-net=10.255.1.26, 172.28.219.243|k9-standard-w1|odc-r07-oscompute-28|16|32G
ddb|69f2d4a8-84cd-4f90-9cd0-78e5ec7c7c7a|k8s-worker-05|ACTIVE|Running|k8s-prd-net=10.255.1.25, 172.28.219.114|k9-standard-w1|odc-r06-oscompute-41|16|32G
ddb|47512de4-75dc-4982-95e3-d98b37e55a51|k8s-worker-04|ACTIVE|Running|k8s-prd-net=10.255.1.24, 172.28.220.38|k9-standard-w1|odc-r09-oscompute-11|16|32G
ddb|99ad0b70-8af4-4a54-ada0-28927df341a1|k8s-worker-03|ACTIVE|Running|k8s-prd-net=10.255.1.23, 172.28.218.177|k9-standard-w1|odc-r07-oscompute-31|16|32G
ddb|91de2382-369c-4698-a669-659c37ab26a8|k8s-worker-02|ACTIVE|Running|k8s-prd-net=10.255.1.22, 172.28.216.247|k9-standard-w1|odc-r06-oscompute-39|16|32G
ddb|b67a9740-e5bb-4783-8670-0f285a933f31|k8s-worker-01|ACTIVE|Running|k8s-prd-net=10.255.1.21, 172.28.217.30|k9-standard-w1|odc-r06-oscompute-41|16|32G
ddb-staging|a4430a5f-f01d-4236-928a-94df02006a81|ceria_reverse_proxy-1|ACTIVE|Running|net-staging-01-ceria-frontend-01=10.30.1.240|n2-standard-2|odc-r06-oscompute-41|2|8G
ddb-staging|25edac5b-285e-4445-a249-f8d3c7cf54df|ceria-dbg_core_proxy-staging-1|ACTIVE|Running|net-staging-01-ceria-apps-01=10.30.0.115|n2-standard-4|odc-r06-oscompute-40|4|16G
ddb-staging|851e1e07-af95-4f52-beab-4adf6987fc6b|ceria-finacle-dashboard-staging-1|ACTIVE|Running|net-staging-01-ceria-apps-01=10.30.0.20|n2-standard-4|odc-r06-oscompute-41|4|16G
ddb|693fe4f5-0eaa-4647-8b28-3ab64fff87de|devops-och-ddb|ACTIVE|Running|ceria-prd-net=10.26.2.177|n2-highcpu-2|odc-r07-oscompute-26|2|2G
ddb|383cb078-97e1-443f-9b59-68e86a25db9b|ceria-prod-cockroachdb-ccoc1|ACTIVE|Running|ceria-prd-net=10.26.2.151|c2-standard-16|odc-r06-oscompute-41|16|32G
ddb-staging|2cb94cff-df95-4f47-b553-b0d013b1aab9|ceria-keycloack_postgresql-staging-1|ACTIVE|Running|net-staging-01-ceria-db-01=10.30.2.230|n2-standard-4|odc-r08-oscompute-22|4|16G
ddb-staging|60c9eb78-09ec-45ca-84dd-138263d27984|ceria-finacle-dashboard-staging-2|ACTIVE|Running|net-staging-01-ceria-apps-01=10.30.0.77|n2-standard-4|odc-r07-oscompute-27|4|16G
ddb-staging|467168d1-41a0-4160-b23f-69f0b143d97c|ceria-merchant-dashboard-staging-1|ACTIVE|Running|net-staging-01-ceria-apps-01=10.30.0.193|n2-standard-4|odc-r09-oscompute-07|4|16G
ddb-staging|113fc4a6-a187-4e80-a135-8940941dbd56|ceria-database_slave_node-staging-2|ACTIVE|Running|net-staging-01-ceria-db-01=10.30.2.234|c2-standard-16|odc-r07-oscompute-27|16|32G
ddb-staging|6ced9793-8332-4aa6-abd4-c18b937b4e2f|rescue-yoga|ACTIVE|Running|net-staging-01-ceria-frontend-01=10.30.1.122|n2-highcpu-2|odc-r07-oscompute-27|2|2G
ddb-development|ba03371b-2e62-42a8-b44b-20a2f5694cda|server-rescue-yoga|ACTIVE|Running|net-development-01-ceria-db-01=10.10.2.43, 172.28.227.135|n2-highcpu-2|odc-r07-oscompute-27|2|2G
ddb|31c18511-7295-490a-a55d-d9fd3064ed5f|cassandra-zookeper-02|ACTIVE|Running|briapi-prd-net=10.26.6.41, 172.28.218.18|c2-standard-8|odc-r09-oscompute-07|8|16G
ddb|a3230abd-d841-43a7-b0cb-3490cb0ea0f9|cassandra-zookeper-03|ACTIVE|Running|briapi-prd-net=10.26.6.71, 172.28.218.234|c2-standard-8|odc-r07-oscompute-27|8|16G
ddb-staging|ae94eeac-83d4-4d38-9adf-5dd3a55239a2|ceria-database_slave_node-staging-1|ACTIVE|Running|net-staging-01-ceria-db-01=10.30.2.79|c2-standard-16|odc-r09-oscompute-07|16|32G
ddb|857098d0-5d12-43f8-9649-34fee1b7aaf3|cassandra-zookeper-01|ACTIVE|Running|briapi-prd-net=10.26.6.121, 172.28.219.53|c2-standard-8|odc-r07-oscompute-27|8|16G
ddb-staging|42459006-5bca-4bc2-ae97-ac8d030baa9e|ceria-core_proxy-staging-1|ACTIVE|Running|net-staging-01-ceria-frontend-01=10.30.1.17|c2-standard-8|odc-r09-oscompute-07|8|16G
ddb-staging|c008f34d-2e9f-4b9a-a202-1d69e8c7d4f1|ceria-fi_jee_core-staging-2|ACTIVE|Running|net-staging-01-ceria-apps-01=10.30.0.13|n2-standard-4|odc-r07-oscompute-27|4|16G
ddb-staging|264881ae-8ba9-4a44-8775-ae57acc8efa2|ceria-fi_jee_core-staging-1|ACTIVE|Running|net-staging-01-ceria-apps-01=10.30.0.29|n2-standard-4|odc-r09-oscompute-07|4|16G
ddb-staging|cf345df4-44a1-46bb-abec-402b01338452|ceria-keycloak_ckey-staging-1|ACTIVE|Running|net-staging-01-ceria-apps-01=10.30.0.25|c2-standard-4|odc-r09-oscompute-07|4|8G
ddb-staging|babe0837-bc76-4c62-bb18-74264dcb1fcb|ceria-core_banking_app_server-staging-2|SHUTOFF|Shutdown|net-staging-01-ceria-apps-01=10.30.0.31|n2-highcpu-32|odc-r09-oscompute-07|32|32G
ddb-staging|a6f2558b-32ee-4e20-b878-3120d14fd160|ceria-database_active_node-staging-1|ACTIVE|Running|net-staging-01-ceria-db-01=10.30.2.108|c2-standard-16|odc-r09-oscompute-07|16|32G
ddb-staging|6c0ac619-3f8f-4030-aac6-34ac0504fbc5|ceria-nfs-staging-01|ACTIVE|Running|net-staging-01-ceria-apps-01=10.30.0.188|n2-highcpu-4|odc-r07-oscompute-30|4|4G
ddb-staging|f6460505-6459-4238-b572-14814a3c26d1|ceria-och_mongo-staging-3|ACTIVE|Running|net-staging-01-ceria-db-01=10.30.2.117|n2-standard-4|odc-r07-oscompute-31|4|16G
ddb-staging|5b2a1e8a-0f32-444f-b872-5eed7fcfcbdc|proxy-server|ACTIVE|Running|net-devops-01=10.255.0.172|n2-standard-2|odc-r07-oscompute-26|2|8G
edm|107c202e-2189-4d77-9655-3326117287be|vpn-server-1|ACTIVE|Running|DevOps_Network=10.148.1.7, 172.28.219.84|n2-highcpu-2|odc-r07-oscompute-30|2|2G
ddb|0c29af38-b674-4222-b202-ef774042e761|pinang-database-active-node|ACTIVE|Running|pinang-prd-net=10.26.0.79|n2-highcpu-32|odc-r06-oscompute-39|32|32G
ddb|f71fe29f-23f3-4ad0-901c-cd34bc92758a|rescue-server-fahrul|ACTIVE|Running|briapi-prd-net=10.26.6.47, 172.28.217.156|n2-highcpu-2|odc-r06-oscompute-39|2|2G
ddb|cefbf6bb-d65c-45d0-8438-520d1c08401c|sandbox-bri-open-api|ACTIVE|Running|briapi-prd-net=10.26.6.51, 172.28.217.221|n2-standard-4|odc-r07-oscompute-29|4|16G
ddb|3c49b4e7-57c2-4bc0-bbf8-718e5582fb48|sandbox-bri|ACTIVE|Running|briapi-prd-net=10.26.6.229, 172.28.216.123|n2-standard-4|odc-r07-oscompute-30|4|16G
ddb|6f40c57a-2b8f-486b-9ea3-d5716f9929b0|dev-portal-prod|ACTIVE|Running|briapi-prd-net=10.26.6.177, 172.28.219.93|n2-highcpu-8|odc-r07-oscompute-30|8|8G
ddb|de694e5a-b820-408e-8a7c-fb7d81954d95|dev-portal-db-postgres|ACTIVE|Running|briapi-prd-net=10.26.6.144, 172.28.217.115|n2-highcpu-8|odc-r09-oscompute-04|8|8G
ddb|358496f7-6aae-46fd-b4da-472bb1902e14|systemrescue|ACTIVE|Running|briapi-prd-net=10.26.6.50, 172.28.218.170|n2-highcpu-4|odc-r07-oscompute-30|4|4G
ddb|487e17cc-09ae-4ee5-8fa4-f94eea576bf2|ddb-jumpbox-1|ACTIVE|Running|briapi-prd-net=10.26.6.18, 172.28.217.23|n2-highcpu-4|odc-r07-oscompute-30|4|4G
ddb|cbbc10ff-6fd5-4fb9-88bf-170cd4f0fb42|Digital Bank Nifi DWH|ACTIVE|Running|pinang-prd-net=10.26.0.27|n2-highcpu-32|odc-r06-oscompute-42|32|32G
ddb|f4e037a4-846b-4b1d-b16b-3cfd27fd365b|DIGIBANK_PJEE2|ACTIVE|Running|pinang-prd-net=10.26.0.124|n2-highcpu-32|odc-r07-oscompute-32|32|32G
ddb|e88903f5-6a1a-4f54-8ead-18e69da442af|DIGIBANK-PAD01|ACTIVE|Running|pinang-prd-net=10.26.0.143|n2-highcpu-16|odc-r07-oscompute-30|16|16G
ddb|e5273807-1088-4698-82c9-1088a99b0259|Ceria Core Banking App Server-1|ACTIVE|Running|ceria-prd-net=10.26.2.110|n2-highcpu-32|odc-r08-oscompute-22|32|32G
ddb|dea48211-050a-4b39-bec9-708fa6ccd820|Ceria Core Banking App Server-2|ACTIVE|Running|ceria-prd-net=10.26.2.137|n2-highcpu-32|odc-r07-oscompute-30|32|32G
ddb|c83ceaa1-d780-4572-bfae-3462453d5fc7|dgb-och-ceria-prd-01-root|ACTIVE|Running|ceria-prd-net=10.26.2.71|n2-highcpu-16|odc-r09-oscompute-07|16|16G
ddb|1c02c7a5-4c50-40d1-b459-55096dc62998|ceria-jee-core-app-1-root|ACTIVE|Running|ceria-prd-net=10.26.2.159|n2-highcpu-32|odc-r07-oscompute-33|32|32G
ddb|bceb20b4-6c35-4eb6-b76f-aac9ee43e7a2|dgb-core-pinang-prd-01|ACTIVE|Running|pinang-prd-net=10.26.0.116|n2-highcpu-16|odc-r09-oscompute-11|16|16G
ddb|be733a23-ac1a-430a-b125-edeb4e45c4c9|dgb-och-pinang-prd-01|ACTIVE|Running|pinang-prd-net=10.26.0.158|n2-highcpu-16|odc-r07-oscompute-27|16|16G
ddb|24d6c4e8-214f-4cc6-8ec7-e23cf1639602|rescue-server-raju|ACTIVE|Running|pinang-prd-net=10.26.0.144|n2-highcpu-2|odc-r08-oscompute-19|2|2G
ddb|60fda490-0bc7-44b0-8eb0-c558ed30cdb5|Ceria JEE Core App Server-2|ACTIVE|Running|ceria-prd-net=10.26.2.200|n2-highcpu-32|odc-r08-oscompute-18|32|32G
ddb|5bd8c056-5b80-4054-b7ad-accef5fd6ce4|rescue-server-rama|ACTIVE|Running||n2-highcpu-2|odc-r09-oscompute-05|2|2G
ddb|c9fdb463-d3c8-4e20-b302-658abad8bcb3|rescue-server-janu|ACTIVE|Running|pinang-prd-net=10.26.0.162, 172.28.216.159|n2-highcpu-2|odc-r08-oscompute-22|2|2G
ddb|1a545535-1ca3-4ad6-b12a-2204d27c9856|rescue-server-akbar|ACTIVE|Running|pinang-prd-net=10.26.0.210, 172.28.217.137|n2-highcpu-2|odc-r07-oscompute-27|2|2G
ddb|0b1fa1db-5335-42b0-b865-7db1d9bda360|server-rescue-rifki|ACTIVE|Running|pinang-prd-net=10.26.0.37, 172.28.216.162|n2-highcpu-2|odc-r07-oscompute-27|2|2G
ddb|1c1a4e35-362f-407a-9716-179250991e32|ceria-nfs|ACTIVE|Running|ceria-prd-net=10.26.2.190, 172.28.216.222|n2-highcpu-4|odc-r09-oscompute-05|4|4G
